birth,death
-4.123105525970459,inf
-4.123105525970459,-1.4142135381698608
-4.123105525970459,-1
-4,1
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,-3.605551242828369
-3.7416574954986572,-3
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,1
-3.7416574954986572,1
-3.7416574954986572,1
-3.7416574954986572,4.123105525970459
-3.7416574954986572,4.123105525970459
-3.7416574954986572,4.4721360206604
-3.7416574954986572,5
-3.7416574954986572,5.196152210235596
-3.7416574954986572,5.4772257804870605
-3.7416574954986572,6.324555397033691
-3.7416574954986572,7.211102485656738
-3.7416574954986572,7.348469257354736
-3.7416574954986572,9.643651008605957
-3.605551242828369,inf
-3.605551242828369,inf
-3.605551242828369,inf
-3.605551242828369,-3.464101552963257
-3.605551242828369,-3.316624879837036
-3.605551242828369,-3.316624879837036
-3.605551242828369,-3.316624879837036
-3.605551242828369,-3.316624879837036
-3.605551242828369,-3.1622776985168457
-3.605551242828369,-3
-3.605551242828369,-2.4494898319244385
-3.605551242828369,-2.2360680103302
-3.605551242828369,-2.2360680103302
-3.605551242828369,-2.2360680103302
-3.605551242828369,-2.2360680103302
-3.605551242828369,-2.2360680103302
-3.605551242828369,-2
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.7320507764816284
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1.4142135381698608
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,-1
-3.605551242828369,1
-3.605551242828369,1
-3.605551242828369,1
-3.605551242828369,1
-3.605551242828369,1
-3.605551242828369,1.4142135381698608
-3.605551242828369,1.4142135381698608
-3.605551242828369,1.4142135381698608
-3.605551242828369,2
-3.605551242828369,2
-3.605551242828369,2.2360680103302
-3.605551242828369,2.4494898319244385
-3.605551242828369,3
-3.605551242828369,3.1622776985168457
-3.605551242828369,3.316624879837036
-3.605551242828369,3.605551242828369
-3.605551242828369,3.7416574954986572
-3.605551242828369,4
-3.605551242828369,4.123105525970459
-3.605551242828369,4.242640495300293
-3.605551242828369,4.242640495300293
-3.605551242828369,4.582575798034668
-3.605551242828369,4.898979663848877
-3.605551242828369,5
-3.605551242828369,5.099019527435303
-3.605551242828369,5.385164737701416
-3.605551242828369,6
-3.605551242828369,6
-3.605551242828369,6.164413928985596
-3.605551242828369,6.7082037925720215
-3.605551242828369,6.78233003616333
-3.605551242828369,7
-3.605551242828369,7.348469257354736
-3.605551242828369,8.062257766723633
-3.605551242828369,8.366600036621094
-3.605551242828369,8.5440034866333
-3.605551242828369,9.949873924255371
-3.605551242828369,10.049875259399414
-3.605551242828369,10.29563045501709
-3.605551242828369,10.344079971313477
-3.605551242828369,11.313708305358887
-3.605551242828369,11.832159996032715
-3.605551242828369,18.601076126098633
-3.464101552963257,inf
-3.464101552963257,inf
-3.464101552963257,inf
-3.464101552963257,inf
-3.464101552963257,-3.316624879837036
-3.464101552963257,-3.316624879837036
-3.464101552963257,-3.316624879837036
-3.464101552963257,-3.316624879837036
-3.464101552963257,-3.1622776985168457
-3.464101552963257,-3.1622776985168457
-3.464101552963257,-3.1622776985168457
-3.464101552963257,-3
-3.464101552963257,-2.4494898319244385
-3.464101552963257,-2.2360680103302
-3.464101552963257,-2.2360680103302
-3.464101552963257,-2
-3.464101552963257,-2
-3.464101552963257,-2
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.7320507764816284
-3.464101552963257,-1.4142135381698608
-3.464101552963257,-1.4142135381698608
-3.464101552963257,-1.4142135381698608
-3.464101552963257,-1.4142135381698608
-3.464101552963257,-1
-3.464101552963257,-1
-3.464101552963257,-1
-3.464101552963257,-1
-3.464101552963257,-1
-3.464101552963257,-1
-3.464101552963257,-1
-3.464101552963257,1
-3.464101552963257,1
-3.464101552963257,1
-3.464101552963257,1.4142135381698608
-3.464101552963257,1.4142135381698608
-3.464101552963257,1.4142135381698608
-3.464101552963257,2.4494898319244385
-3.464101552963257,2.8284270763397217
-3.464101552963257,3
-3.464101552963257,3
-3.464101552963257,4.123105525970459
-3.464101552963257,4.242640495300293
-3.464101552963257,4.582575798034668
-3.464101552963257,5
-3.464101552963257,5.099019527435303
-3.464101552963257,5.916079998016357
-3.464101552963257,6.164413928985596
-3.464101552963257,6.164413928985596
-3.464101552963257,6.7082037925720215
-3.464101552963257,6.7082037925720215
-3.464101552963257,7
-3.464101552963257,7.211102485656738
-3.464101552963257,7.874007701873779
-3.464101552963257,8
-3.464101552963257,8.124038696289063
-3.464101552963257,8.602325439453125
-3.464101552963257,9.05538558959961
-3.464101552963257,9.433980941772461
-3.464101552963257,9.486832618713379
-3.464101552963257,11.661903381347656
-3.464101552963257,13.304134368896484
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,inf
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
-3.316624879837036,-3.1622776985168457
