birth,death
-4.123105525970459,inf
-4.123105525970459,inf
-4.123105525970459,inf
-4.123105525970459,-1.7320507764816284
-4.123105525970459,-1.7320507764816284
-4.123105525970459,-1.4142135381698608
-4.123105525970459,-1
-4.123105525970459,1
-4.123105525970459,1.4142135381698608
-4.123105525970459,8.062257766723633
-4.123105525970459,8.185352325439453
-4,inf
-4,inf
-4,inf
-4,-2.2360680103302
-4,-2.2360680103302
-4,-1.4142135381698608
-4,-1
-4,-1
-4,-1
-4,1
-4,3
-4,6.164413928985596
-4,6.324555397033691
-4,6.4031243324279785
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,inf
-3.7416574954986572,-3.605551242828369
-3.7416574954986572,-3.605551242828369
-3.7416574954986572,-3.605551242828369
-3.7416574954986572,-3.464101552963257
-3.7416574954986572,-2.8284270763397217
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2.2360680103302
-3.7416574954986572,-2
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.7320507764816284
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1.4142135381698608
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,-1
-3.7416574954986572,1
-3.7416574954986572,1
-3.7416574954986572,1
-3.7416574954986572,1
-3.7416574954986572,1
-3.7416574954986572,1.4142135381698608
-3.7416574954986572,1.4142135381698608
-3.7416574954986572,1.7320507764816284
-3.7416574954986572,2.8284270763397217
-3.7416574954986572,3.464101552963257
-3.7416574954986572,4.123105525970459
-3.7416574954986572,4.242640495300293
-3.7416574954986572,4.4721360206604
-3.7416574954986572,5
-3.7416574954986572,5.099019527435303
-3.7416574954986572,5.196152210235596
-3.7416574954986572,5.385164737701416
-3.7416574954986572,6.324555397033691
-3.7416574954986572,6.324555397033691
-3.7416574954986572,6.324555397033691
-3.7416574954986572,6.480740547180176
-3.7416574954986572,6.7082037925720215
-3.7416574954986572,7
-3.7416574954986572,7.141428470611572
-3.7416574954986572,9.165151596069336
-3.7416574954986572,9.69536018371582
-3.7416574954986572,12.449899673461914
-3.7416574954986572,14.966629981994629
-3.605551242828369,inf
-3.605551242828369,inf
-3.605551242828369,inf
-3.605551242828369,inf
-3.605551242828369,inf
-3.605551242828369,inf
-3.605551242828369,inf
