birth,death
-9.273618698120117,inf
-9,-1.4142135381698608
-9,1
-8.83176040649414,-8.774964332580566
-8.83176040649414,-8.717798233032227
-8.774964332580566,4.4721360206604
-8.66025447845459,-8.062257766723633
-8.66025447845459,3.605551242828369
-8.602325439453125,-8.185352325439453
-8.602325439453125,-2.8284270763397217
-8.602325439453125,-1
-8.602325439453125,-1
-8.602325439453125,1.4142135381698608
-8.602325439453125,4.123105525970459
-8.602325439453125,4.690415859222412
-8.485280990600586,2.8284270763397217
-8.366600036621094,-6.7082037925720215
-8.366600036621094,-2.2360680103302
-8.306623458862305,-7.141428470611572
-8.306623458862305,-4.123105525970459
-8.306623458862305,5.385164737701416
-8.306623458862305,5.74456262588501
-8.306623458862305,6.4031243324279785
-8.306623458862305,8
-8.246211051940918,inf
-8.246211051940918,-5.74456262588501
-8.246211051940918,-5.385164737701416
-8.246211051940918,-3
-8.246211051940918,-1
-8.246211051940918,3.1622776985168457
-8.246211051940918,7.280109882354736
-8.185352325439453,-1.4142135381698608
-8.185352325439453,20.44504737854004
-8.124038696289063,-8.062257766723633
-8.124038696289063,-5.196152210235596
-8.124038696289063,-1
-8.124038696289063,1.7320507764816284
-8.062257766723633,inf
-8.062257766723633,inf
-8.062257766723633,-8
-8.062257766723633,-7.874007701873779
-8.062257766723633,-7.549834251403809
-8.062257766723633,-7.549834251403809
-8.062257766723633,-7.071067810058594
-8.062257766723633,-5
-8.062257766723633,-5
-8.062257766723633,-4.242640495300293
-8.062257766723633,-1.4142135381698608
-8.062257766723633,-1
-8.062257766723633,-1
-8.062257766723633,2
-8.062257766723633,2
-8.062257766723633,3
-8.062257766723633,5.830951690673828
-8.062257766723633,9.110433578491211
-8,-7.8102498054504395
-8,-7.681145668029785
-8,-7.280109882354736
-8,1
-8,5.74456262588501
-7.874007701873779,-7.8102498054504395
-7.874007701873779,-7.8102498054504395
-7.874007701873779,-7.681145668029785
-7.874007701873779,-7.681145668029785
-7.874007701873779,-7.549834251403809
-7.874007701873779,-7.348469257354736
-7.874007701873779,-6.4031243324279785
-7.874007701873779,-5.830951690673828
-7.874007701873779,-5.4772257804870605
-7.874007701873779,-4.358899116516113
-7.874007701873779,-2.4494898319244385
-7.874007701873779,-1.7320507764816284
-7.874007701873779,-1.7320507764816284
-7.874007701873779,-1
-7.874007701873779,-1
-7.874007701873779,3.316624879837036
-7.874007701873779,3.605551242828369
-7.874007701873779,4.123105525970459
-7.874007701873779,4.123105525970459
-7.874007701873779,7
-7.8102498054504395,inf
-7.8102498054504395,-7.681145668029785
-7.8102498054504395,-7.681145668029785
-7.8102498054504395,-7.681145668029785
-7.8102498054504395,-7.549834251403809
-7.8102498054504395,-7.071067810058594
-7.8102498054504395,-5.830951690673828
-7.8102498054504395,-5.656854152679443
-7.8102498054504395,-4.123105525970459
-7.8102498054504395,-2.2360680103302
-7.8102498054504395,-2
-7.8102498054504395,1.7320507764816284
-7.8102498054504395,3.1622776985168457
-7.8102498054504395,6.082762718200684
-7.681145668029785,inf
-7.681145668029785,-7.6157732009887695
-7.681145668029785,-7.6157732009887695
-7.681145668029785,-7.549834251403809
-7.681145668029785,-7.549834251403809
-7.681145668029785,-7.4833149909973145
-7.681145668029785,-7.4833149909973145
-7.681145668029785,-3.605551242828369
-7.681145668029785,-3
-7.681145668029785,-3
-7.681145668029785,-2.2360680103302
-7.681145668029785,-1
-7.681145668029785,4.123105525970459
-7.681145668029785,5.74456262588501
-7.681145668029785,7.348469257354736
-7.681145668029785,8
-7.681145668029785,9.219544410705566
-7.6157732009887695,-7.4833149909973145
-7.6157732009887695,-4.242640495300293
-7.6157732009887695,-2.2360680103302
-7.6157732009887695,2.8284270763397217
-7.6157732009887695,5.385164737701416
-7.549834251403809,inf
-7.549834251403809,-7.4833149909973145
-7.549834251403809,-7.141428470611572
-7.549834251403809,-6.164413928985596
-7.549834251403809,-2.2360680103302
-7.549834251403809,-1
-7.549834251403809,-1
-7.549834251403809,3.605551242828369
-7.549834251403809,4.242640495300293
-7.549834251403809,7.4833149909973145
-7.4833149909973145,inf
-7.4833149909973145,-7.348469257354736
-7.4833149909973145,-7.348469257354736
-7.4833149909973145,-7.280109882354736
-7.4833149909973145,-7.280109882354736
-7.4833149909973145,-7.141428470611572
-7.4833149909973145,-6.164413928985596
-7.4833149909973145,-4.690415859222412
-7.4833149909973145,-4.242640495300293
-7.4833149909973145,-4
-7.4833149909973145,-3.605551242828369
-7.4833149909973145,-2.2360680103302
-7.4833149909973145,-1
-7.4833149909973145,-1
-7.4833149909973145,12.688577651977539
-7.348469257354736,inf
-7.348469257354736,inf
-7.348469257354736,inf
-7.348469257354736,inf
-7.348469257354736,-7.280109882354736
-7.348469257354736,-7.280109882354736
-7.348469257354736,-7.280109882354736
-7.348469257354736,-7.280109882354736
-7.348469257354736,-7.280109882354736
-7.348469257354736,-7.211102485656738
-7.348469257354736,-7.211102485656738
-7.348469257354736,-7.141428470611572
-7.348469257354736,-7.141428470611572
-7.348469257354736,-7.141428470611572
-7.348469257354736,-7
-7.348469257354736,-7
-7.348469257354736,-6.78233003616333
-7.348469257354736,-6.78233003616333
-7.348469257354736,-6.7082037925720215
-7.348469257354736,-6
-7.348469257354736,-5.916079998016357
-7.348469257354736,-5.916079998016357
-7.348469257354736,-5.4772257804870605
-7.348469257354736,-5.196152210235596
-7.348469257354736,-4.898979663848877
-7.348469257354736,-3
-7.348469257354736,-1.4142135381698608
-7.348469257354736,-1
-7.348469257354736,1
-7.348469257354736,1.4142135381698608
-7.348469257354736,1.7320507764816284
-7.348469257354736,2
-7.348469257354736,2
-7.348469257354736,4.358899116516113
-7.348469257354736,8.124038696289063
-7.348469257354736,9
-7.280109882354736,inf
-7.280109882354736,inf
-7.280109882354736,inf
-7.280109882354736,inf
-7.280109882354736,-7.211102485656738
-7.280109882354736,-7.211102485656738
-7.280109882354736,-7.211102485656738
-7.280109882354736,-7.211102485656738
-7.280109882354736,-7.141428470611572
-7.280109882354736,-7.141428470611572
-7.280109882354736,-7.141428470611572
-7.280109882354736,-7.141428470611572
-7.280109882354736,-7.141428470611572
-7.280109882354736,-7.141428470611572
