birth,death
-5.385164737701416,inf
-5.196152210235596,1
-5.099019527435303,-2.4494898319244385
-5.099019527435303,-2.2360680103302
-5.099019527435303,-2.2360680103302
-5.099019527435303,-2.2360680103302
-5.099019527435303,-2.2360680103302
-5.099019527435303,-2
-5.099019527435303,-1.7320507764816284
-5.099019527435303,1
-5.099019527435303,3
-5,inf
-5,inf
-5,inf
-5,-2.8284270763397217
-5,-2.4494898319244385
-5,-2.4494898319244385
-5,-2.4494898319244385
-5,-2.4494898319244385
-5,-2.4494898319244385
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-2.2360680103302
-5,-1.4142135381698608
-5,-1.4142135381698608
-5,1.4142135381698608
-5,2
-5,2
-5,2.2360680103302
-5,6.4031243324279785
-4.898979663848877,inf
-4.898979663848877,-4.582575798034668
-4.898979663848877,-4.582575798034668
-4.898979663848877,-3.1622776985168457
-4.898979663848877,-2.4494898319244385
-4.898979663848877,-2.2360680103302
-4.898979663848877,-1.4142135381698608
-4.898979663848877,3.7416574954986572
-4.690415859222412,-4.582575798034668
-4.690415859222412,-4.358899116516113
-4.690415859222412,-4.242640495300293
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.4494898319244385
-4.690415859222412,-2.2360680103302
-4.690415859222412,-2.2360680103302
-4.690415859222412,-2.2360680103302
-4.690415859222412,-2.2360680103302
-4.690415859222412,-2.2360680103302
-4.690415859222412,-2.2360680103302
-4.690415859222412,-1.7320507764816284
-4.690415859222412,-1.7320507764816284
-4.690415859222412,-1
-4.690415859222412,-1
-4.690415859222412,-1
-4.690415859222412,1
-4.690415859222412,1
-4.690415859222412,2
-4.690415859222412,3.1622776985168457
-4.690415859222412,4.358899116516113
-4.690415859222412,4.4721360206604
-4.690415859222412,7.8102498054504395
-4.582575798034668,inf
-4.582575798034668,inf
-4.582575798034668,inf
-4.582575798034668,inf
-4.582575798034668,inf
-4.582575798034668,inf
-4.582575798034668,inf
-4.582575798034668,inf
-4.582575798034668,-4.4721360206604
-4.582575798034668,-4.4721360206604
-4.582575798034668,-4.4721360206604
-4.582575798034668,-4.242640495300293
-4.582575798034668,-4.242640495300293
-4.582575798034668,-3.1622776985168457
-4.582575798034668,-3.1622776985168457
-4.582575798034668,-3
-4.582575798034668,-2.8284270763397217
-4.582575798034668,-2.8284270763397217
-4.582575798034668,-2.8284270763397217
-4.582575798034668,-2.8284270763397217
